timestamp_utc,open,high,low,close,volume,turnover,EMA5,EMA10,EMA20,EMA50,EMA100,SMA20,BB_upper,BB_mid,BB_lower,RSI14,MACD,MACD_signal,MACD_hist,STOCH_K,STOCH_D,ATR14,OBV,liquidity,liquidity_ma,support,resistance,buy_signal,sell_signal,signal,signal_reason
2026-09-10 21:01:00+00:00,0.08426,0.08426,0.08415,0.08419,13331.3,1122.395216,0.0842006668068864,0.084197909889028,,,,,,,,13.4142657956682,-1.7392761726978123e-05,-2.188889747508072e-05,4.496135748102594e-06,51.984126984127904,45.89947089947263,2.581426342715858e-05,-134355.3,1122.395216,1052.1275045625,0.08414,0.08428,False,False,0,
2026-09-10 21:02:00+00:00,0.08419,0.08423,0.08417,0.08423,4248.2,357.73639,0.0842104445379242,0.0842037444546592,,,,,,,,17.547201612371936,-1.3655094060593951e-05,-2.0242136792183365e-05,6.587042731589412e-06,66.70274170274139,58.60990860990976,2.825610175379044e-05,-130107.1,357.73639,1011.2809684117648,0.08414,0.08428,False,False,0,
2026-09-10 21:03:00+00:00,0.08423,0.08423,0.08423,0.08423,0.0,0.0,0.0842169630252828,0.0842085181901757,,,,,,,,17.547201612371936,-1.0571108349774485e-05,-1.830793110370159e-05,7.736822753927106e-06,62.37373737373488,60.35353535353473,2.6237808771376832e-05,-130107.1,0.0,955.0986923888888,0.08414,0.08428,False,False,0,
2026-09-10 21:04:00+00:00,0.08423,0.08423,0.08423,0.08423,0.0,0.0,0.0842213086835219,0.0842124239737801,,,,,,,,17.547201612371936,-8.034411757534832e-06,-1.625322723446824e-05,8.218815476933408e-06,72.72727272727043,67.26791726791556,2.4363679573421344e-05,-130107.1,0.0,904.8303401578946,0.08414,0.08428,False,False,0,
2026-09-10 21:05:00+00:00,0.08423,0.08423,0.08419,0.08419,626.6,52.753454,0.0842108724556812,0.0842083468876383,0.0842121875261291,,,0.0841955,0.0842613710862215,0.0841955,0.0841296289137785,16.559955284899928,-9.14629435042058e-06,-1.483184065765871e-05,5.685546307238129e-06,60.60606060605869,65.235690235688,2.5480559603891133e-05,-130733.7,52.753454,862.22649585,0.08414,0.08428,False,False,0,
2026-09-10 21:06:00+00:00,0.08419,0.08419,0.08419,0.08419,0.0,0.0,0.0842039149704542,0.0842050110898858,0.0842100744284025,,,0.084191,0.0842442541078227,0.084191,0.0841377458921772,16.559955284899928,-9.91319616137909e-06,-1.3848111758402786e-05,3.9349155970236965e-06,48.48484848484696,60.60606060605869,2.3660519632184623e-05,-130733.7,0.0,862.22649585,0.08414,0.08428,False,False,0,
2026-09-10 21:07:00+00:00,0.08419,0.08419,0.08409,0.08411,24469.5,2057.913763,0.0841726099803028,0.0841877363462702,0.0842005435304594,,,0.084189,0.084250611687203,0.084189,0.084127388312797,14.648320763575711,-1.678284064390856e-05,-1.4435057535503942e-05,-2.3477831084046165e-06,28.16399286987557,45.75163398692707,2.911333965845736e-05,-155203.2,2057.913763,424.7526561000001,0.08409,0.08428,False,False,0,
2026-09-10 21:08:00+00:00,0.08411,0.08423,0.08411,0.08423,28357.1,2385.853793,0.0841917399868685,0.0841954206469484,0.0842033489085109,,,0.0841915,0.0842554609255717,0.0841915,0.0841275390744282,28.062835393754384,-1.2401133721168243e-05,-1.4028272772636804e-05,1.6271390514685578e-06,43.49376114082039,40.04753416518097,3.560524396856719e-05,-126846.1,2385.853793,513.0394071000001,0.08409,0.08428,False,False,0,
2026-09-10 21:09:00+00:00,0.08423,0.08425,0.08423,0.08425,250.5,21.104625,0.0842111599912457,0.084205344165685,0.0842077918696051,,,0.084195,0.084263556546004,0.084195,0.0841264434539959,30.03647569491248,-7.231407400248857e-06,-1.2668899698159216e-05,5.4374922979103575e-06,62.74509803921729,44.800950683304414,3.449058368509855e-05,-126595.6,21.104625,514.0946383500001,0.08409,0.08428,True,False,1,RSI cross up 30
2026-09-10 21:10:00+00:00,0.08425,0.08428,0.08425,0.08428,75018.0,6322.250084,0.0842341066608304,0.0842189179537423,0.0842146688344046,,,0.084201,0.0842768683069535,0.084201,0.0841251316930464,33.00560492847937,-7.054804263134651e-07,-1.0276215843790064e-05,9.5707354174766e-06,92.15686274509852,66.13190730837873,3.4169827707590684e-05,-51577.600000000006,6322.250084,799.3623266500001,0.08409,0.08428,False,False,0,
2026-09-10 21:11:00+00:00,0.08428,0.08428,0.08427,0.08427,7102.0,598.48643,0.0842460711072203,0.0842282055985164,0.0842199384692232,,,0.0842065,0.0842855632658065,0.0842065,0.0841274367341934,32.51033462200154,3.617744187750516e-06,-7.497423837481949e-06,1.1115168025232463e-05,96.28482972136366,83.72893016855983,3.24434114427625e-05,-58679.600000000006,598.48643,829.2866481500001,0.08409,0.08428,False,False,0,
2026-09-10 21:12:00+00:00,0.08427,0.08427,0.08424,0.08427,40601.8,3421.083315,0.0842540474048135,0.0842358045806043,0.0842247062340591,,,0.0842105,0.0842938006602614,0.0842105,0.0841271993397385,32.51033462200154,6.963658125400118e-06,-4.605207444905536e-06,1.1568865570305657e-05,96.49122807017672,94.97764017887964,3.226888205399391e-05,-58679.600000000006,3421.083315,961.75558105,0.08409,0.08428,False,False,0,
2026-09-10 21:13:00+00:00,0.08427,0.08427,0.08421,0.08421,20846.0,1756.091332,0.0842393649365423,0.0842311128386762,0.0842233056403392,,,0.084211,0.0842941624915451,0.084211,0.0841278375084548,29.43662250164253,4.719417955476035e-06,-2.7402823648292213e-06,7.459700320305256e-06,84.21052631579037,92.32886136911024,3.424967619299467e-05,-79525.6,1756.091332,1028.6285264,0.08409,0.08428,False,False,0,
2026-09-10 21:14:00+00:00,0.08421,0.08421,0.08419,0.08419,353.1,29.727489,0.0842229099576949,0.0842236377770987,0.0842201336745926,,,0.084211,0.0842941624915451,0.084211,0.0841278375084548,28.47035351969508,1.3118859937821805e-06,-1.9298486931069414e-06,3.2417346868891217e-06,70.17543859649238,83.62573099415316,3.3231842179208784e-05,-79878.70000000001,29.727489,1025.33764235,0.08409,0.08428,False,False,0,
2026-09-10 21:15:00+00:00,0.08419,0.08419,0.08414,0.08414,6276.5,528.385749,0.0841952733051299,0.0842084309085353,0.0842125018960599,,,0.084209,0.0842968407650239,0.084209,0.084121159234976,26.158562235122417,-5.361387035968113e-06,-2.616156361679176e-06,-2.745230674288937e-06,47.36842105263376,67.25146198830551,3.4429567737836336e-05,-86155.20000000001,528.385749,1051.3819079,0.08409,0.08428,False,True,-1,EMA5 cross down EMA20
2026-09-10 21:16:00+00:00,0.08414,0.08414,0.08414,0.08414,0.0,0.0,0.0841768488700866,0.0841959889251652,0.084205596953578,,,0.084207,0.0842991086315173,0.084207,0.0841148913684826,26.15856223512243,-1.0528636423534632e-05,-4.198652374050268e-06,-6.329984049484364e-06,35.08771929824985,50.87719298245866,3.1970312899419456e-05,-86155.20000000001,0.0,1035.6646376,0.08409,0.08428,False,False,0,
2026-09-10 21:17:00+00:00,0.08414,0.08415,0.08412,0.08412,5291.2,445.250673,0.0841578992467244,0.0841821727569534,0.0841974448627611,,,0.084204,0.084303075728612,0.084204,0.0841049242713879,25.208963537279946,-1.6052508320638093e-05,-6.5694235633678336e-06,-9.48308475727026e-06,22.8070175438635,35.087719298249034,3.18295762637468e-05,-91446.4,445.250673,1057.92717125,0.08409,0.08428,False,False,0,
2026-09-10 21:18:00+00:00,0.08412,0.08412,0.08408,0.0841,19234.3,1617.322356,0.0841385994978162,0.0841672322556891,0.084188164399641,,,0.0842005,0.0843086619156635,0.0842005,0.0840923380843364,24.26052095099625,-2.1792835210726613e-05,-9.61410589283959e-06,-1.2178729317887023e-05,17.368421052632605,25.087719298248647,3.2413177959193344e-05,-110680.7,1617.322356,1075.36122155,0.08408,0.08428,False,False,0,
2026-09-10 21:19:00+00:00,0.0841,0.0841,0.08407,0.08407,7610.2,639.790406,0.0841157329985441,0.0841495536637456,0.0841769106472942,,,0.0841949999999999,0.0843170655561573,0.0841949999999999,0.0840729344438426,22.870541300771706,-2.843505331309725e-05,-1.3378295376891123e-05,-1.5056757936206132e-05,8.596491228069537,16.257309941521875,3.224080810496442e-05,-118290.9,639.790406,1084.4869259000002,0.08407,0.08428,False,False,0,
2026-09-10 21:20:00+00:00,0.08407,0.08407,0.08407,0.08407,263.3,22.135631,0.0841004886656961,0.0841350893612464,0.0841667286808852,,,0.0841855,0.084315188087348,0.0841855,0.0840558119126519,22.870541300771706,-3.33150241532687e-05,-1.736564113216664e-05,-1.594938302110206e-05,3.333333333332181,9.76608187134477,2.9937893240324105e-05,-118290.9,22.135631,1068.9140353,0.08407,0.08428,False,False,0,
2026-09-10 21:21:00+00:00,0.08407,0.0841,0.08407,0.08409,7010.4,589.560264,0.0840969924437974,0.0841268912955652,0.0841594211874676,,,0.0841805,0.08431665799646,0.0841805,0.08404434200354,26.142306786862875,-3.51632631402643e-05,-2.0925165533786176e-05,-1.4238097606478125e-05,3.174603174602131,5.034809245334611,2.994232943744298e-05,-111280.5,589.560264,1042.2722877,0.08407,0.08428,False,False,0,
2026-09-10 21:22:00+00:00,0.08409,0.08413,0.08409,0.08409,25057.8,2108.065706,0.0840946616291982,0.0841201837872806,0.084152809645804,,,0.0841735,0.0843131101715492,0.0841735,0.0840338898284507,26.142306786862875,-3.621059268116289e-05,-2.398225096326152e-05,-1.222834171790137e-05,6.349206349204256,4.285714285712852,3.066073447762551e-05,-111280.5,2108.065706,1129.7887535,0.08407,0.08428,False,False,0,
2026-09-10 21:23:00+00:00,0.08409,0.08409,0.08409,0.08409,0.0,0.0,0.0840931077527988,0.0841146958259569,0.084146827774775,,,0.0841665,0.0843081015536638,0.0841665,0.0840248984463361,26.142306786862875,-3.661849368692682e-05,-2.6509499507994584e-05,-1.0108994178932238e-05,9.523809523806378,6.349206349204251,2.847068201493797e-05,-111280.5,0.0,1129.7887535,0.08407,0.08428,False,False,0,
2026-09-10 21:24:00+00:00,0.08409,0.08409,0.08409,0.08409,0.0,0.0,0.0840920718351992,0.0841102056757829,0.0841414156057488,,,0.0841595,0.0843016935300919,0.0841595,0.084017306469908,26.142306786862875,-3.652076947566196e-05,-2.851175350152806e-05,-8.009015974133902e-06,9.523809523806378,8.465608465605667,2.643706187101384e-05,-111280.5,0.0,1129.7887535,0.08407,0.08428,False,False,0,
2026-09-10 21:25:00+00:00,0.08409,0.08411,0.08409,0.08409,527.0,44.321294,0.0840913812234661,0.0841065319165496,0.0841365188813918,,,0.0841545,0.0842990648643343,0.0841545,0.0840099351356656,26.142306786862875,-3.602801381752396e-05,-3.001500556472724e-05,-6.013008252796722e-06,9.682539682536436,9.576719576716393,2.5977271737370428e-05,-111280.5,44.321294,1129.3671455,0.08407,0.08428,False,False,0,
2026-09-10 21:26:00+00:00,0.08409,0.08409,0.08409,0.08409,0.0,0.0,0.0840909208156441,0.0841035261135406,0.0841320885117354,,,0.0841495,0.0842957155942436,0.0841495,0.0840032844057564,26.142306786862875,-3.52313760361711e-05,-3.105827965901602e-05,-4.173096377155086e-06,9.841269841266485,9.682539682536428,2.412175232755825e-05,-111280.5,0.0,1129.3671455,0.08407,0.08428,False,False,0,
2026-09-10 21:27:00+00:00,0.08409,0.08413,0.08409,0.08413,23.7,1.993881,0.0841039472104294,0.0841083395474423,0.0841318896058559,,,0.0841504999999999,0.0842958925720248,0.0841504999999999,0.0840051074279751,34.77443406261308,-3.101484927259257e-05,-3.104959358173133e-05,3.474430913875709e-08,20.9523809523777,13.492063492060202,2.5255912875589693e-05,-111256.80000000002,1.993881,1026.5711514,0.08407,0.08428,True,False,1,RSI cross up 30
2026-09-10 21:28:00+00:00,0.08413,0.08413,0.08413,0.08413,0.0,0.0,0.0841126314736196,0.0841122778115436,0.0841317096433934,,,0.0841455,0.0842864219642214,0.0841455,0.0840045780357786,34.77443406261308,-2.735785708719851e-05,-3.0311246282824763e-05,2.9533891956262515e-06,34.28571428571026,21.693121693118144,2.345191909876186e-05,-111256.80000000002,0.0,907.27846175,0.08407,0.08428,False,False,0,
2026-09-10 21:29:00+00:00,0.08413,0.08414,0.08413,0.08414,9922.2,834.853908,0.0841217543157464,0.0841173182094448,0.0841324992011654,,,0.0841399999999999,0.0842725141501878,0.0841399999999999,0.0840074858498121,36.91227951762564,-2.3383201020715783e-05,-2.892563723040297e-05,5.5424362096871885e-06,60.1190476190462,38.45238095237805,2.24910677345653e-05,-101334.60000000002,834.853908,947.9659259,0.08407,0.08428,False,False,0,
2026-09-10 21:30:00+00:00,0.08414,0.08414,0.08413,0.08413,4016.8,337.933384,0.0841245028771642,0.0841196239895457,0.0841322611820068,,,0.0841325,0.0842484094474148,0.0841325,0.0840165905525851,35.6537921444113,-2.080039981740278e-05,-2.7300589747802937e-05,6.500189930400155e-06,70.83333333332997,55.07936507936214,2.1598848610668493e-05,-105351.40000000002,337.933384,648.7500908999999,0.08407,0.08428,False,False,0,
2026-09-10 21:31:00+00:00,0.08413,0.08413,0.08407,0.08407,6487.3,545.680243,0.0841063352514428,0.0841106014459919,0.0841263315456252,,,0.0841225,0.0842226748471424,0.0841225,0.0840223251528575,29.217242108030305,-2.332612081402952e-05,-2.6505695961048257e-05,3.1795751470187404e-06,54.16666666666523,61.706349206347134,2.434178799562008e-05,-111838.70000000004,545.680243,646.10978155,0.08407,0.08428,False,False,0,
2026-09-10 21:32:00+00:00,0.08407,0.08407,0.08399,0.08399,3593.9,302.020377,0.0840675568342952,0.084088673910357,0.084113347588899,,,0.0841085,0.0842002115041858,0.0841085,0.0840167884958141,23.202625251061846,-3.142090369386008e-05,-2.7488737507610624e-05,-3.9321661862494565e-06,24.99999999999712,49.99999999999744,2.831737456736225e-05,-115432.60000000002,302.020377,490.15663465,0.08399,0.08428,False,False,0,
2026-09-10 21:33:00+00:00,0.08399,0.08404,0.08399,0.08402,3036.1,255.146559,0.0840517045561968,0.0840761877448376,0.0841044573423372,,,0.084099,0.0841859252552485,0.084099,0.0840120747447514,29.097144934794912,-3.50117346829687e-05,-2.899333694268224e-05,-6.018397740286459e-06,6.666666666666676,28.61111111110967,2.9866133526836986e-05,-112396.5,255.146559,415.109396,0.08399,0.08428,False,False,0,
2026-09-10 21:34:00+00:00,0.08402,0.08405,0.08402,0.08405,1021261.3,85816.982531,0.0840511363707978,0.0840714263366853,0.0840992709287812,,,0.084092,0.0841706384130055,0.084092,0.0840133615869944,34.510406657309346,-3.503290728487651e-05,-3.0201251011121093e-05,-4.83165627375542e-06,20.00000000000001,17.222222222221262,2.987569541777736e-05,908864.8,85816.982531,4704.4721481,0.08399,0.08428,True,False,1,RSI cross up 30
2026-09-10 21:35:00+00:00,0.08405,0.08406,0.08403,0.08404,670.0,56.305576,0.0840474242471986,0.0840657124572879,0.0840936260784211,0.0841477747870702,,0.084087,0.0841655111457057,0.084087,0.0840084888542942,33.58981642906332,-3.544798089280543e-05,-3.125059698745796e-05,-4.197383905347468e-06,31.111111111112148,19.259259259259608,2.9884574316507705e-05,908194.8,56.305576,4680.86813945,0.08399,0.08428,False,False,0,
2026-09-10 21:36:00+00:00,0.08404,0.08404,0.08399,0.08399,16220.3,1362.575947,0.0840282828314657,0.0840519465559628,0.0840837569280953,0.0841415875405185,,0.0840795,0.0841646997652581,0.0840795,0.0839943002347418,29.371007846714534,-3.935781940737904e-05,-3.287204147144218e-05,-6.4857779359368565e-06,24.44444444444548,25.18518518518588,3.1321390436757754e-05,891974.5,1362.575947,4748.9969368,0.08399,0.08428,False,False,0,
2026-09-10 21:37:00+00:00,0.08399,0.08399,0.08399,0.08399,1049.5,88.147505,0.0840155218876438,0.0840406835457878,0.0840748276968481,0.0841356429310864,,0.084073,0.0841644549069216,0.084073,0.0839815450930783,29.371007846714534,-4.1972561042366574e-05,-3.469214538562706e-05,-7.280415656739515e-06,11.11111111111215,22.22222222222325,2.908414826270363e-05,891974.5,88.147505,4731.1417784000005,0.08399,0.08428,False,False,0,
2026-09-10 21:38:00+00:00,0.08399,0.08401,0.08398,0.08398,16220.7,1362.516722,0.0840036812584292,0.0840296501738263,0.0840657964876245,0.08412953928673,,0.084067,0.0841660151503561,0.084067,0.0839679848496438,28.539571509212337,-4.43405488071702e-05,-3.662182606993569e-05,-7.71872273723451e-06,0.0,11.851851851852537,2.9149566243939244e-05,875753.8,1362.516722,4718.4014967,0.08398,0.08428,False,False,0,
2026-09-10 21:39:00+00:00,0.08398,0.08398,0.08398,0.08398,0.0,0.0,0.0839957875056194,0.0840206228694943,0.084057625393565,0.0841236750009759,,0.0840625,0.0841684952829141,0.0840625,0.0839565047170858,28.539571509212337,-4.5690504476947336e-05,-3.843556175133802e-05,-7.254942725609316e-06,0.0,3.703703703704045,2.706745436937216e-05,875753.8,0.0,4686.411976400001,0.08398,0.08428,False,False,0,
2026-09-10 21:40:00+00:00,0.08398,0.08408,0.08398,0.08408,5408.2,454.517658,0.0840238583370796,0.0840314187114044,0.0840597563084636,0.0841219622558396,,0.084063,0.0841692261737993,0.084063,0.0839567738262006,46.2018540381062,-3.825026456606706e-05,-3.839850231428383e-05,1.4823774821676996e-07,20.83333333333298,6.944444444444322,3.227692191441721e-05,881162.0,454.517658,4708.03107775,0.08398,0.08428,True,False,1,RSI cross up 30
2026-09-10 21:41:00+00:00,0.08408,0.0841,0.08405,0.08405,55078.0,4630.571499,0.0840325722247197,0.0840347971275127,0.0840588271362289,0.084119140206591,,0.084061,0.0841666219674123,0.084061,0.0839553780325876,42.785347812325085,-3.4378278714913835e-05,-3.759445759440983e-05,3.216178879495998e-06,35.41666666666577,18.749999999999577,3.354285606338702e-05,826084.0,4630.571499,4910.0816395,0.08398,0.08428,False,False,0,
2026-09-10 21:42:00+00:00,0.08405,0.08409,0.08395,0.08403,953895.2,80107.503886,0.0840317148164798,0.0840339249225104,0.0840560816946833,0.0841156445122149,,0.084058,0.0841635651457634,0.084058,0.0839524348542365,40.62837019738047,-3.254833790601597e-05,-3.6585233656731065e-05,4.036895750715098e-06,49.45175438596274,35.23391812865382,4.114693777314518e-05,-127811.19999999995,80107.503886,8810.0535485,0.08395,0.08428,False,False,0,
2026-09-10 21:43:00+00:00,0.08403,0.08414,0.08401,0.08404,147032.8,12358.207168,0.0840344765443199,0.0840350294820539,0.0840545501047135,0.0841126780607555,,0.0840555,0.0841602807234182,0.0840555,0.0839507192765817,42.19747541316335,-2.9945981569606817e-05,-3.525738323930622e-05,5.311401669699404e-06,44.40789473684068,43.09210526315639,4.749358507506375e-05,19221.600000000035,12358.207168,9427.9639069,0.08395,0.08428,False,False,0,
2026-09-10 21:44:00+00:00,0.08404,0.08414,0.08404,0.08413,80032.6,6731.666982,0.0840663176962132,0.0840522968489532,0.0840617358090265,0.0841133573524905,,0.0840575,0.084166288786187,0.0840575,0.0839487112138129,53.98450527053026,-2.0386346473361128e-05,-3.2283175886117203e-05,1.1896829412756076e-05,61.40350877192727,51.75438596491023,5.124404328398797e-05,99254.20000000004,6731.666982,9764.547256,0.08395,0.08428,True,False,1,EMA5 cross up EMA20
2026-09-10 21:45:00+00:00,0.08413,0.08413,0.08413,0.08413,13177.3,1108.606249,0.0840875451308088,0.0840664246945981,0.0840682371605478,0.084114010005334,,0.0840595,0.0841720122215585,0.0840595,0.0839469877784414,53.98450527053026,-1.2664280839846942e-05,-2.835939687686315e-05,1.569511603701621e-05,78.94736842104969,61.58625730993921,4.758375447798884e-05,99254.20000000004,1108.606249,9817.76150375,0.08395,0.08428,False,False,0,
2026-09-10 21:46:00+00:00,0.08413,0.08418,0.08413,0.08418,582.3,49.013394,0.0841183634205392,0.0840870747501257,0.0840788812404956,0.0841165978482621,,0.084064,0.0841876769986701,0.084064,0.0839403230013298,59.32826733350007,-2.481303140178248e-06,-2.318377812952617e-05,2.070247498934792e-05,96.49122807017211,78.94736842104969,4.775634344384737e-05,99836.50000000004,49.013394,9820.21217345,0.08395,0.08428,False,False,0,
2026-09-10 21:47:00+00:00,0.08418,0.0842,0.08418,0.08419,1494.5,125.827985,0.0841422422803595,0.084105788431921,0.084089463979496,0.0841194763640166,,0.084067,0.0841995292420564,0.084067,0.0839344707579436,60.32074603127544,6.322811047745902e-06,-1.728246029407176e-05,2.3605271341817666e-05,96.91228070175325,90.78362573099167,4.577374748357201e-05,101331.00000000004,125.827985,9826.40387865,0.08395,0.08428,False,False,0,
