timestamp_ms,open,high,low,close,volume,turnover
1788857040000,4390.5,4390.6,4389.5,4390.2,0.75574,3317.834301
1788857100000,4390.2,4395.6,4389.2,4393.8,4.06369,17848.189278
1788857160000,4393.8,4395.1,4393.4,4393.6,2.50742,11017.608426
1788857220000,4393.6,4393.7,4391.3,4392.0,1.83027,8038.973445
1788857280000,4392.0,4392.1,4389.8,4389.8,0.70873,3111.904606
1788857340000,4389.8,4391.0,4389.1,4390.9,1.39444,6121.273954
1788857400000,4390.9,4392.2,4390.5,4390.5,1.67187,7342.735641
1788857460000,4390.5,4390.6,4389.9,4389.9,0.70375,3089.767332
1788857520000,4389.9,4390.0,4389.9,4390.0,0.65584,2879.106038
1788857580000,4390.0,4390.1,4389.9,4389.9,2.95031,12951.724968
1788857640000,4389.9,4390.7,4389.6,4390.7,1.02886,4516.767103
1788857700000,4390.7,4390.7,4390.6,4390.7,1.1113,4879.310205
1788857760000,4390.7,4391.4,4390.6,4391.4,1.254,5506.298935
1788857820000,4391.4,4392.2,4391.3,4391.9,0.70196,3082.679847
1788857880000,4391.9,4392.0,4391.6,4391.7,0.85753,3765.980764
1788857940000,4391.7,4391.7,4391.0,4391.5,0.71079,3121.145275
1788858000000,4391.5,4391.6,4389.6,4390.6,1.57777,6927.923709
1788858060000,4390.6,4391.1,4390.5,4391.1,0.77912,3420.874655
1788858120000,4391.1,4392.1,4390.9,4392.1,0.69871,3068.038301
1788858180000,4392.1,4392.7,4391.2,4392.7,0.76557,3362.272994
1788858240000,4392.7,4393.2,4392.6,4393.2,0.70038,3076.538862
1788858300000,4393.2,4394.0,4393.1,4394.0,0.66972,2942.358247
1788858360000,4394.0,4395.0,4394.0,4394.1,1.37571,6045.470814
1788858420000,4394.1,4394.1,4392.4,4393.2,1.14648,5036.153322
1788858480000,4393.2,4393.5,4392.4,4392.5,3.30311,14511.466729
1788858540000,4392.5,4392.5,4392.4,4392.5,0.83411,3663.780444
1788858600000,4392.5,4393.0,4392.4,4393.0,0.98584,4330.520227
1788858660000,4393.0,4394.0,4392.9,4393.9,1.89266,8314.861073
1788858720000,4393.9,4394.8,4393.9,4394.7,0.65137,2862.537304
1788858780000,4394.7,4394.8,4393.8,4393.8,1.31435,5775.658754
1788858840000,4393.8,4394.6,4393.8,4394.5,0.78427,3446.339015
1788858900000,4394.5,4394.6,4394.5,4394.5,1.07709,4733.340408
1788858960000,4394.5,4395.3,4394.5,4395.2,1.61353,7091.419271
1788859020000,4395.2,4396.3,4395.2,4396.2,1.07345,4718.888101
1788859080000,4396.2,4396.3,4395.1,4395.1,1.74183,7657.059131
1788859140000,4395.1,4395.2,4395.0,4395.0,0.86631,3807.571744
1788859200000,4395.0,4395.0,4393.9,4393.9,0.69034,3033.336835
1788859260000,4393.9,4393.9,4392.6,4393.0,2.5519,11210.953932
1788859320000,4393.0,4393.1,4393.0,4393.0,0.80129,3520.117872
1788859380000,4393.0,4393.1,4391.7,4391.8,1.11829,4912.559533
1788859440000,4391.8,4392.0,4391.7,4391.8,4.25118,18670.496011
1788859500000,4391.8,4392.6,4391.4,4392.6,8.12955,35703.185548
1788859560000,4392.6,4393.5,4391.3,4391.4,0.25876,1136.540773
1788859620000,4391.4,4391.7,4390.8,4391.6,0.40222,1766.243145
1788859680000,4391.6,4392.3,4391.6,4392.3,0.2951,1296.045061
1788859740000,4392.3,4392.3,4390.5,4390.5,1.75715,7716.603779
1788859800000,4390.5,4390.7,4389.8,4390.7,1.96907,8644.723997
1788859860000,4390.7,4392.6,4390.0,4392.6,0.74919,3289.730001
1788859920000,4392.6,4394.5,4392.6,4393.2,1.57147,6903.995353
1788859980000,4393.2,4394.1,4393.1,4393.4,0.3658,1607.173291
1788860040000,4393.4,4393.4,4393.3,4393.4,0.3171,1393.133286
1788860100000,4393.4,4393.9,4393.3,4393.9,0.3128,1374.283825
1788860160000,4393.9,4393.9,4393.2,4393.6,3.06685,13474.566654
1788860220000,4393.6,4394.2,4393.5,4393.9,0.75567,3320.363906
1788860280000,4393.9,4393.9,4393.8,4393.9,0.2847,1250.928625
1788860340000,4393.9,4394.6,4393.8,4394.6,0.39461,1733.961793
1788860400000,4394.6,4397.6,4394.5,4397.6,1.77069,7782.817136
1788860460000,4397.6,4400.0,4397.4,4399.7,1.50659,6625.815258
1788860520000,4399.7,4400.0,4399.6,4399.9,0.59182,2603.867271
1788860580000,4399.9,4399.9,4398.1,4398.6,3.24735,14287.696258
1788860640000,4398.6,4399.0,4397.4,4398.9,1.13868,5007.790043
1788860700000,4398.9,4399.0,4398.8,4398.8,0.30822,1355.820402
1788860760000,4398.8,4399.7,4398.8,4399.7,0.46294,2036.588282
1788860820000,4399.7,4399.7,4399.6,4399.6,0.69675,3065.436649
1788860880000,4399.6,4399.7,4399.0,4399.0,0.50683,2229.745236
1788860940000,4399.0,4399.5,4399.0,4399.4,1.15543,5082.930858
1788861000000,4399.4,4400.9,4399.4,4400.8,0.61361,2699.843452
1788861060000,4400.8,4401.8,4400.8,4401.7,1.15516,5084.035761
1788861120000,4401.7,4401.8,4401.7,4401.7,0.27771,1222.412023
1788861180000,4401.7,4401.7,4401.2,4401.2,4.10662,18075.510859
1788861240000,4401.2,4401.3,4401.2,4401.3,0.25052,1102.601688
1788861300000,4401.3,4401.5,4401.2,4401.3,0.31274,1376.48154
1788861360000,4401.3,4401.3,4401.2,4401.3,0.36645,1612.83658
1788861420000,4401.3,4401.3,4399.4,4399.5,1.48219,6523.002526
1788861480000,4399.5,4399.9,4399.4,4399.9,1.0629,4676.50967
1788861540000,4399.9,4400.7,4399.9,4399.9,1.72656,7596.972846
1788861600000,4399.9,4399.9,4398.4,4398.4,0.93255,4101.957087
1788861660000,4398.4,4398.4,4398.1,4398.2,0.63315,2784.711453
1788861720000,4398.2,4398.2,4396.2,4396.3,0.97752,4298.395758
1788861780000,4396.3,4396.8,4396.2,4396.6,0.97943,4306.090135
1788861840000,4396.6,4396.6,4395.2,4395.3,1.19729,5263.565626
1788861900000,4395.3,4395.3,4393.8,4394.1,0.81753,3592.432454
1788861960000,4394.1,4394.8,4394.0,4394.0,0.6824,2998.641424
1788862020000,4394.0,4394.2,4393.1,4394.2,0.68162,2995.007095
1788862080000,4394.2,4394.2,4393.1,4393.8,1.04385,4586.089056
1788862140000,4393.8,4393.8,4393.2,4393.3,2.68787,11808.786902
1788862200000,4393.3,4393.3,4391.6,4392.4,1.7459,7668.50037
1788862260000,4392.4,4392.4,4391.0,4391.1,1.17784,5172.972533
1788862320000,4391.1,4392.0,4390.9,4391.5,0.99833,4383.942339
1788862380000,4391.5,4392.2,4390.8,4392.2,1.11755,4907.358349
1788862440000,4392.2,4393.5,4392.2,4393.5,0.83977,3689.128546
1788862500000,4393.5,4394.7,4393.4,4394.7,0.76783,3373.750748
1788862560000,4394.7,4394.7,4394.6,4394.7,0.90872,3993.511244
1788862620000,4394.7,4395.0,4394.6,4395.0,0.72404,3182.020036
1788862680000,4395.0,4395.1,4394.9,4395.0,0.79286,3484.615484
1788862740000,4395.0,4395.5,4395.0,4395.4,0.77044,3386.261496
1788862800000,4395.4,4403.0,4395.4,4402.5,11.34929,49938.417263
1788862860000,4402.5,4402.6,4399.4,4400.5,1.43407,6310.855742
1788862920000,4400.5,4400.6,4399.0,4399.3,1.20902,5319.171238
1788862980000,4399.3,4399.4,4398.8,4399.2,4.81103,21164.826109
1788863040000,4399.2,4399.3,4397.7,4397.7,5.46885,24056.287749
1788863100000,4397.7,4398.0,4397.7,4397.7,1.36511,6003.486279
1788863160000,4397.7,4398.5,4397.7,4398.3,2.99914,13191.262692
1788863220000,4398.3,4398.3,4397.9,4398.0,0.95438,4197.32267
1788863280000,4398.0,4398.4,4397.9,4398.4,0.69011,3035.202718
1788863340000,4398.4,4398.4,4397.1,4397.2,0.72968,3208.587786
1788863400000,4397.2,4397.2,4397.0,4397.1,1.20429,5295.367861
1788863460000,4397.1,4397.1,4397.0,4397.1,0.69458,3054.103408
1788863520000,4397.1,4397.1,4396.2,4396.3,0.91355,4016.44784
1788863580000,4396.3,4396.3,4395.5,4395.6,0.82659,3633.556345
