timestamp_ms,open,high,low,close,volume,turnover
1789008840000,0.086,0.08601,0.08597,0.08601,21164.9,1820.046923
1789008900000,0.08601,0.08602,0.08599,0.08602,29236.9,2514.917496
1789008960000,0.08602,0.08602,0.086,0.086,960.3,82.588416
1789009020000,0.086,0.08604,0.086,0.086,26102.4,2244.842089
1789009080000,0.086,0.08603,0.086,0.08603,19705.7,1695.256372
1789009140000,0.08603,0.08604,0.08602,0.08603,2754.0,236.927771
1789009200000,0.08603,0.08604,0.08602,0.08602,1864.2,160.393152
1789009260000,0.08602,0.08603,0.08601,0.08603,13368.3,1150.058181
1789009320000,0.08603,0.08612,0.08603,0.08608,24371.9,2098.024676
1789009380000,0.08608,0.08613,0.08605,0.08608,38166.8,3286.07971
1789009440000,0.08608,0.08616,0.08608,0.08616,5779.5,497.755796
1789009500000,0.08616,0.08616,0.08609,0.08612,27417.5,2361.274694
1789009560000,0.08612,0.08613,0.08609,0.0861,459575.4,39573.60781
1789009620000,0.0861,0.08611,0.08608,0.0861,45425.0,3911.108928
1789009680000,0.0861,0.0861,0.08609,0.08609,17175.1,1478.621026
1789009740000,0.08609,0.08618,0.08608,0.08617,124200.2,10700.254102
1789009800000,0.08617,0.08617,0.08613,0.08615,6139.8,528.882256
1789009860000,0.08615,0.08617,0.08615,0.08615,65348.0,5630.287583
1789009920000,0.08615,0.08618,0.08612,0.08615,77595.1,6685.871979
1789009980000,0.08615,0.08615,0.08612,0.08612,17919.5,1543.569935
1789010040000,0.08612,0.08612,0.08611,0.08611,25588.8,2203.591874
1789010100000,0.08611,0.08611,0.08606,0.08608,16465.7,1417.367588
1789010160000,0.08608,0.08608,0.08606,0.08608,16624.0,1430.832348
1789010220000,0.08608,0.08611,0.08603,0.08611,83802.6,7211.685841
1789010280000,0.08611,0.08611,0.08609,0.08609,11316.2,974.315941
1789010340000,0.08609,0.08609,0.08603,0.08604,72872.1,6271.914772
1789010400000,0.08604,0.08608,0.08604,0.08608,49378.6,4249.690517
1789010460000,0.08608,0.08608,0.08606,0.08608,32577.5,2804.155259
1789010520000,0.08608,0.0861,0.086,0.086,263388.2,22664.563389
1789010580000,0.086,0.086,0.08595,0.08595,66178.4,5689.771867
1789010640000,0.08595,0.08598,0.08595,0.08595,35064.9,3014.123539
1789010700000,0.08595,0.08596,0.08594,0.08594,1754.0,150.74884
1789010760000,0.08594,0.08594,0.08586,0.08587,69822.2,5999.187744
1789010820000,0.08587,0.08589,0.08587,0.08588,1841.5,158.148894
1789010880000,0.08588,0.08603,0.08584,0.08603,447513.9,38441.377853
1789010940000,0.08603,0.08608,0.08603,0.08608,20554.0,1769.006744
1789011000000,0.08608,0.08608,0.08601,0.08601,33643.4,2894.698477
1789011060000,0.08601,0.08603,0.08596,0.086,59327.0,5101.670182
1789011120000,0.086,0.08608,0.08599,0.08607,35981.6,3095.07793
1789011180000,0.08607,0.08608,0.08602,0.08604,277995.5,23920.562325
1789011240000,0.08604,0.08613,0.08597,0.08597,337337.6,29032.218047
1789011300000,0.08597,0.08597,0.08588,0.0859,4664.8,400.794372
1789011360000,0.0859,0.0859,0.08584,0.08588,16366.8,1405.006221
1789011420000,0.08588,0.08594,0.08588,0.08591,18483.0,1588.03595
1789011480000,0.08591,0.08591,0.08585,0.08588,135922.6,11669.509242
1789011540000,0.08588,0.08588,0.08583,0.08583,3945.4,338.665216
1789011600000,0.08583,0.08591,0.08583,0.08591,1390.0,119.4149
1789011660000,0.08591,0.08591,0.08587,0.08587,8126.7,697.934083
1789011720000,0.08587,0.08606,0.08587,0.08602,799091.7,68688.947216
1789011780000,0.08602,0.08602,0.08601,0.08601,1785.5,153.570855
1789011840000,0.08601,0.08601,0.08596,0.08596,12541.0,1078.15327
1789011900000,0.08596,0.08596,0.08596,0.08596,0.0,0.0
1789011960000,0.08596,0.08601,0.08596,0.08601,2788.1,239.804481
1789012020000,0.08601,0.08602,0.08601,0.08602,740.9,63.732218
1789012080000,0.08602,0.08609,0.08602,0.08608,41265.5,3552.487288
1789012140000,0.08608,0.0861,0.08608,0.0861,157.2,13.53492
1789012200000,0.0861,0.0861,0.08589,0.08592,872754.8,75071.185209
1789012260000,0.08592,0.08593,0.08589,0.08589,19168.0,1646.861071
1789012320000,0.08589,0.08591,0.08589,0.08591,2439.1,209.520481
1789012380000,0.08591,0.08594,0.08591,0.08594,51354.6,4412.583979
1789012440000,0.08594,0.08594,0.08593,0.08593,413.3,35.514869
1789012500000,0.08593,0.08593,0.08589,0.08589,2748.4,236.121985
1789012560000,0.08589,0.08589,0.08588,0.08588,255.2,21.916576
1789012620000,0.08588,0.08592,0.08587,0.0859,50972.3,4378.45176
1789012680000,0.0859,0.0859,0.08585,0.08585,100000.0,8585.226863
1789012740000,0.08585,0.08601,0.08585,0.08598,935548.5,80419.121117
1789012800000,0.08598,0.08598,0.08594,0.08598,64481.8,5543.525875
1789012860000,0.08598,0.08598,0.08593,0.08593,28521.6,2451.669568
1789012920000,0.08593,0.08601,0.08593,0.08601,240472.7,20672.478349
1789012980000,0.08601,0.08603,0.08601,0.08603,17231.8,1482.351055
1789013040000,0.08603,0.08604,0.08601,0.08601,76771.8,6604.427627
1789013100000,0.08601,0.08608,0.08601,0.08608,25444.2,2190.176826
1789013160000,0.08608,0.08608,0.08606,0.08607,42537.6,3661.284504
1789013220000,0.08607,0.08611,0.08607,0.0861,162263.5,13969.216995
1789013280000,0.0861,0.08611,0.08608,0.08608,34779.1,2994.407985
1789013340000,0.08608,0.08608,0.08604,0.08607,31512.3,2712.100977
1789013400000,0.08607,0.08607,0.08604,0.08604,5177.5,445.475172
1789013460000,0.08604,0.08606,0.08604,0.08606,2595.3,223.351518
1789013520000,0.08606,0.08606,0.08606,0.08606,232.2,19.983132
1789013580000,0.08606,0.08606,0.08602,0.08604,242806.7,20894.85034
1789013640000,0.08604,0.08604,0.08604,0.08604,0.0,0.0
1789013700000,0.08604,0.08604,0.08604,0.08604,0.0,0.0
1789013760000,0.08604,0.08604,0.08604,0.08604,203.4,17.500536
1789013820000,0.08604,0.08604,0.08593,0.08599,127262.4,10943.563662
1789013880000,0.08599,0.08599,0.08599,0.08599,0.0,0.0
1789013940000,0.08599,0.08605,0.08599,0.08604,9317.5,801.764887
1789014000000,0.08604,0.08607,0.08604,0.08607,21996.4,1893.230148
1789014060000,0.08607,0.08607,0.08604,0.08604,22931.6,1973.30386
1789014120000,0.08604,0.08604,0.08601,0.08601,69833.8,6006.56832
1789014180000,0.08601,0.08601,0.08601,0.08601,0.0,0.0
1789014240000,0.08601,0.08601,0.08594,0.08597,22209.7,1909.007651
1789014300000,0.08597,0.08597,0.08596,0.08596,168.6,14.492856
1789014360000,0.08596,0.08596,0.08592,0.08592,14709.3,1264.274796
1789014420000,0.08592,0.08595,0.08592,0.08595,11545.1,992.301345
1789014480000,0.08595,0.08605,0.08595,0.08604,11715.8,1007.766074
1789014540000,0.08604,0.08604,0.08596,0.08596,35023.8,3012.257255
1789014600000,0.08596,0.08596,0.08595,0.08595,5445.0,467.99775
1789014660000,0.08595,0.08599,0.08595,0.08599,4208.6,361.843196
1789014720000,0.08599,0.086,0.08599,0.08599,9719.2,835.764699
1789014780000,0.08599,0.08599,0.08597,0.08597,14440.4,1241.564439
1789014840000,0.08597,0.08601,0.08597,0.086,146578.0,12602.891031
1789014900000,0.086,0.086,0.08596,0.08596,181455.6,15604.682022
1789014960000,0.08596,0.08596,0.08593,0.08593,1753.9,150.714373
1789015020000,0.08593,0.08593,0.08592,0.08592,1835.2,157.691276
1789015080000,0.08592,0.08593,0.08591,0.08593,199148.5,17111.654675
1789015140000,0.08593,0.08594,0.08593,0.08594,181666.7,15612.427865
1789015200000,0.08594,0.08596,0.08594,0.08594,4201.7,361.113939
1789015260000,0.08594,0.08594,0.08593,0.08594,14716.1,1264.700166
1789015320000,0.08594,0.08594,0.08587,0.08587,43120.9,3703.871805
1789015380000,0.08587,0.08598,0.08587,0.08591,548005.7,47082.486211
1789015440000,0.08591,0.08591,0.08586,0.08586,2107.7,180.973616
1789015500000,0.08586,0.08587,0.08585,0.08586,6977.0,599.093011
1789015560000,0.08586,0.08592,0.08586,0.08591,38344.0,3294.499814
1789015620000,0.08591,0.08593,0.0858,0.08581,729691.5,62665.982166
1789015680000,0.08581,0.08583,0.0858,0.08581,2291.2,196.609175
1789015740000,0.08581,0.08584,0.08581,0.08584,5457.4,468.40208
1789015800000,0.08584,0.08586,0.08581,0.08581,3017.7,258.999086
1789015860000,0.08581,0.08582,0.08577,0.08577,47554.9,4080.15482
1789015920000,0.08577,0.08577,0.08573,0.08573,4744.1,406.822275
1789015980000,0.08573,0.08586,0.08573,0.08583,650778.7,55842.377179
1789016040000,0.08583,0.08585,0.08583,0.08585,145815.5,12516.802521
1789016100000,0.08585,0.08585,0.08576,0.08578,313349.2,26883.446202
1789016160000,0.08578,0.08587,0.08578,0.08585,230471.3,19784.006491
1789016220000,0.08585,0.0859,0.08584,0.0859,98818.0,8484.625936
1789016280000,0.0859,0.08591,0.08586,0.0859,38208.0,3282.059601
1789016340000,0.0859,0.08591,0.08571,0.08576,463847.4,39803.232581
1789016400000,0.08576,0.08585,0.08576,0.08585,234192.0,20102.885157
1789016460000,0.08585,0.08589,0.08585,0.08585,66999.4,5753.4778
1789016520000,0.08585,0.08585,0.08575,0.08575,21913.4,1879.686067
1789016580000,0.08575,0.08575,0.08559,0.0856,10294.0,881.482169
1789016640000,0.0856,0.0856,0.08551,0.08557,94646.8,8097.64198
1789016700000,0.08557,0.08568,0.0855,0.08558,1119683.6,95839.602709
1789016760000,0.08558,0.08558,0.08555,0.08556,302583.3,25891.528919
1789016820000,0.08556,0.08557,0.08555,0.08557,16181.5,1384.486749
1789016880000,0.08557,0.08562,0.08557,0.08559,137674.6,11784.526089
1789016940000,0.08559,0.08563,0.08559,0.08563,10144.9,868.606244
1789017000000,0.08563,0.08575,0.08563,0.08572,25557.4,2190.17356
1789017060000,0.08572,0.08578,0.08572,0.08578,18640.7,1598.394185
1789017120000,0.08578,0.08587,0.08575,0.08584,137486.6,11794.830126
1789017180000,0.08584,0.08591,0.08584,0.08591,30983.3,2661.441606
1789017240000,0.08591,0.08599,0.08589,0.08599,132154.4,11355.53906
1789017300000,0.08599,0.086,0.08593,0.08595,43322.2,3723.699434
1789017360000,0.08595,0.08598,0.08577,0.0858,499616.3,42911.967566
1789017420000,0.0858,0.08581,0.08579,0.08579,1770.9,151.936636
1789017480000,0.08579,0.08579,0.08577,0.08578,4037.1,346.322725
1789017540000,0.08578,0.08579,0.08576,0.08579,12221.2,1048.356174
1789017600000,0.08579,0.08579,0.08573,0.08573,27946.7,2397.149112
1789017660000,0.08573,0.08577,0.08573,0.08577,13767.4,1180.387687
1789017720000,0.08577,0.08577,0.08572,0.08574,13547.3,1161.438928
1789017780000,0.08574,0.08579,0.08574,0.08576,13940.2,1195.734267
1789017840000,0.08576,0.08578,0.08576,0.08576,4702.3,403.301002
1789017900000,0.08576,0.08576,0.08572,0.08573,64048.9,5492.753113
1789017960000,0.08573,0.08575,0.08573,0.08575,23916.5,2050.540966
1789018020000,0.08575,0.08576,0.08574,0.08575,8393.2,719.672329
1789018080000,0.08575,0.08594,0.08575,0.08594,205089.4,17598.944558
1789018140000,0.08594,0.08597,0.08594,0.08595,135271.9,11627.084196
1789018200000,0.08595,0.08595,0.08587,0.08587,7190.3,617.722019
1789018260000,0.08587,0.08597,0.08587,0.08597,8214.7,706.058355
1789018320000,0.08597,0.08601,0.08597,0.08597,26171.6,2250.383388
1789018380000,0.08597,0.08604,0.08597,0.08598,71481.1,6147.870253
1789018440000,0.08598,0.08604,0.08598,0.08603,7559.6,650.342114
1789018500000,0.08603,0.08622,0.08602,0.08618,357499.5,30783.788484
1789018560000,0.08618,0.08618,0.08612,0.08612,9336.7,804.257644
1789018620000,0.08612,0.08612,0.08603,0.08603,70465.6,6066.513895
1789018680000,0.08603,0.08605,0.08602,0.08602,7159.7,616.061671
1789018740000,0.08602,0.08602,0.08599,0.08601,794411.2,68334.904384
1789018800000,0.08601,0.08601,0.08594,0.08594,5608.0,481.95152
1789018860000,0.08594,0.08596,0.08594,0.08596,8059.1,692.760236
1789018920000,0.08596,0.08601,0.08596,0.08601,2682.4,230.700898
1789018980000,0.08601,0.08601,0.08599,0.08599,1200.0,103.188872
1789019040000,0.08599,0.086,0.08598,0.08598,8140.3,699.989523
1789019100000,0.08598,0.08602,0.08598,0.08602,10347.3,889.973002
1789019160000,0.08602,0.08604,0.08602,0.08603,624.8,53.752416
1789019220000,0.08603,0.08604,0.08601,0.08601,261.6,22.504576
1789019280000,0.08601,0.08601,0.086,0.08601,1245.0,107.076637
1789019340000,0.08601,0.08601,0.08599,0.08599,7280.0,626.009187
1789019400000,0.08599,0.08599,0.08599,0.08599,0.0,0.0
1789019460000,0.08599,0.08599,0.08595,0.08595,3181.6,273.482485
1789019520000,0.08595,0.08597,0.08595,0.08595,13197.0,1134.378545
1789019580000,0.08595,0.08602,0.08595,0.08602,7402.5,636.641289
1789019640000,0.08602,0.08602,0.08599,0.08601,424.0,36.464034
1789019700000,0.08601,0.08602,0.08598,0.086,15693.5,1349.605971
1789019760000,0.086,0.086,0.086,0.086,10028.2,862.4252
1789019820000,0.086,0.08608,0.086,0.08605,96976.5,8344.907432
1789019880000,0.08605,0.08608,0.08605,0.08608,5721.3,492.374972
1789019940000,0.08608,0.08608,0.08606,0.08607,116.0,9.98354
1789020000000,0.08607,0.08607,0.08602,0.08603,9573.3,823.529474
1789020060000,0.08603,0.08603,0.08603,0.08603,23.2,1.995896
1789020120000,0.08603,0.08603,0.08601,0.08601,87.2,7.500072
1789020180000,0.08601,0.08601,0.08598,0.08598,12002.8,1032.237798
1789020240000,0.08598,0.08598,0.08592,0.08592,4824.0,414.48293
1789020300000,0.08592,0.08592,0.08589,0.08589,4322.6,371.347574
1789020360000,0.08589,0.08589,0.08585,0.08585,87.4,7.50329
1789020420000,0.08585,0.08585,0.08579,0.08581,22394.7,1921.538993
1789020480000,0.08581,0.08582,0.0858,0.08582,1918.9,164.654534
1789020540000,0.08582,0.08582,0.08578,0.08582,4862.8,417.27982
1789020600000,0.08582,0.08582,0.08567,0.0857,9428.9,808.494658
1789020660000,0.0857,0.0857,0.08565,0.08566,2564.7,219.705327
1789020720000,0.08566,0.08566,0.08559,0.08559,4954.8,424.242973
1789020780000,0.08559,0.08559,0.08556,0.08556,10588.2,906.005484
1789020840000,0.08556,0.08556,0.08554,0.08555,4078.7,348.894381
1789020900000,0.08555,0.08555,0.08551,0.08551,13969.8,1194.727432
1789020960000,0.08551,0.08553,0.08547,0.08553,16467.5,1407.758564
1789021020000,0.08553,0.08554,0.08548,0.08548,102665.1,8777.534906
1789021080000,0.08548,0.08552,0.08544,0.08552,54808.1,4686.100528
1789021140000,0.08552,0.08555,0.08552,0.08552,12395.2,1060.253594
1789021200000,0.08552,0.08552,0.0855,0.0855,175.5,15.007004
1789021260000,0.0855,0.08554,0.0855,0.08554,7539.2,644.899965
1789021320000,0.08554,0.08554,0.08546,0.0855,19175.8,1639.51997
1789021380000,0.0855,0.0855,0.08544,0.08548,102588.2,8767.071692
1789021440000,0.08548,0.08548,0.08548,0.08548,3300.4,282.118192
1789021500000,0.08548,0.08557,0.08548,0.08557,12261.2,1048.403029
1789021560000,0.08557,0.08557,0.08553,0.08555,2737.6,234.161486
1789021620000,0.08555,0.08561,0.08555,0.08561,11849.6,1014.427404
1789021680000,0.08561,0.08561,0.08556,0.08556,175.4,15.009855
1789021740000,0.08556,0.0856,0.08556,0.0856,12487.1,1068.89576
1789021800000,0.0856,0.08566,0.0856,0.08566,6576.3,563.031579
1789021860000,0.08566,0.08566,0.08556,0.08557,68219.3,5840.715189
1789021920000,0.08557,0.08557,0.08557,0.08557,13341.2,1141.606484
1789021980000,0.08557,0.08557,0.08555,0.08555,1087.9,93.080491
1789022040000,0.08555,0.08557,0.08555,0.08557,7364.6,630.187945
1789022100000,0.08557,0.08559,0.08557,0.08559,1308.7,112.005822
1789022160000,0.08559,0.0856,0.08557,0.0856,86169.1,7374.545417
1789022220000,0.0856,0.0856,0.08559,0.0856,7461.6,638.696758
1789022280000,0.0856,0.08561,0.0856,0.08561,2322.6,198.837786
1789022340000,0.08561,0.08568,0.08561,0.08568,12828.0,1098.643783
1789022400000,0.08568,0.0857,0.08567,0.08569,6033.4,516.995063
1789022460000,0.08569,0.08571,0.08569,0.08571,5709.0,489.275331
1789022520000,0.08571,0.08571,0.08565,0.08566,2760.4,236.525972
1789022580000,0.08566,0.08566,0.08566,0.08566,0.0,0.0
1789022640000,0.08566,0.08566,0.0856,0.0856,2603.3,222.84248
1789022700000,0.0856,0.08563,0.0856,0.08563,5551.1,475.340693
1789022760000,0.08563,0.0858,0.08563,0.08576,20048.3,1719.294651
1789022820000,0.08576,0.0858,0.08574,0.0858,42850.1,3675.992853
1789022880000,0.0858,0.08586,0.08579,0.08583,44726.8,3839.359129
1789022940000,0.08583,0.0859,0.08583,0.08589,35470.7,3046.206847
1789023000000,0.08589,0.086,0.08589,0.08598,91876.0,7897.915925
1789023060000,0.08598,0.086,0.08597,0.08597,39506.1,3396.85081
1789023120000,0.08597,0.08597,0.08591,0.08591,57071.2,4904.800558
1789023180000,0.08591,0.08591,0.08587,0.08587,66264.9,5690.718492
1789023240000,0.08587,0.08587,0.08584,0.08585,792.9,68.068501
1789023300000,0.08585,0.08586,0.08585,0.08585,11109.0,953.784121
1789023360000,0.08585,0.08586,0.08583,0.08583,15435.3,1324.882228
1789023420000,0.08583,0.08584,0.08581,0.08583,7745.6,664.803985
1789023480000,0.08583,0.08583,0.08577,0.0858,61656.0,5288.803822
1789023540000,0.0858,0.0858,0.08579,0.08579,7236.0,620.847176
1789023600000,0.08579,0.0858,0.08567,0.08567,69861.5,5988.00784
1789023660000,0.08567,0.0857,0.08564,0.08564,29795.9,2552.464588
1789023720000,0.08564,0.08564,0.08555,0.08557,542572.5,46431.620767
1789023780000,0.08557,0.08557,0.08554,0.08554,22386.2,1915.225598
1789023840000,0.08554,0.08556,0.08549,0.0855,30265.0,2588.341329
1789023900000,0.0855,0.08553,0.08544,0.08548,118405.2,10121.064045
1789023960000,0.08548,0.08548,0.08539,0.08546,218327.6,18656.727692
1789024020000,0.08546,0.0855,0.08541,0.08542,42813.1,3659.738171
1789024080000,0.08542,0.08543,0.08538,0.08539,42724.0,3649.115065
1789024140000,0.08539,0.08544,0.08538,0.08542,161398.6,13786.271819
1789024200000,0.08542,0.08542,0.08542,0.08542,0.0,0.0
1789024260000,0.08542,0.08553,0.08542,0.08549,1850.1,158.20007
1789024320000,0.08549,0.08552,0.08547,0.08547,20748.1,1773.917985
1789024380000,0.08547,0.08549,0.08547,0.08548,9546.6,816.09946
1789024440000,0.08548,0.08548,0.08545,0.08546,3949.8,337.53703
1789024500000,0.08546,0.08547,0.08544,0.08547,4569.6,390.448985
1789024560000,0.08547,0.08548,0.08547,0.08548,629.2,53.780685
1789024620000,0.08548,0.0855,0.08548,0.0855,6957.5,594.831639
1789024680000,0.0855,0.0855,0.08547,0.08547,18599.9,1590.201598
1789024740000,0.08547,0.08553,0.08547,0.08553,8157.2,697.508137
1789024800000,0.08553,0.08553,0.0855,0.0855,12213.7,1044.392609
1789024860000,0.0855,0.0855,0.08543,0.08543,15699.9,1341.581707
1789024920000,0.08543,0.08543,0.08538,0.08539,107178.7,9153.715835
1789024980000,0.08539,0.08547,0.08539,0.08544,12543.2,1071.858228
1789025040000,0.08544,0.08544,0.0853,0.08531,81297.3,6940.809947
1789025100000,0.08531,0.08536,0.08531,0.08533,28647.5,2444.902173
1789025160000,0.08533,0.08533,0.0853,0.08533,15613.0,1331.984528
1789025220000,0.08533,0.08533,0.08531,0.08531,730.6,62.327486
1789025280000,0.08531,0.08531,0.08528,0.08528,3136.7,267.587731
1789025340000,0.08528,0.08528,0.08525,0.08525,33570.3,2862.210775
1789025400000,0.08525,0.08528,0.08525,0.08528,6634.9,565.716927
1789025460000,0.08528,0.0853,0.08524,0.0853,25695.1,2190.589962
1789025520000,0.0853,0.0853,0.08522,0.08522,18081.7,1541.515017
1789025580000,0.08522,0.08524,0.08518,0.08518,281039.9,23950.343283
1789025640000,0.08518,0.08518,0.08481,0.08508,831082.9,70632.34437
1789025700000,0.08508,0.08511,0.08502,0.08508,68492.5,5825.046428
1789025760000,0.08508,0.08508,0.08504,0.08506,52080.5,4430.363619
1789025820000,0.08506,0.08508,0.08502,0.08508,66518.0,5658.455592
1789025880000,0.08508,0.08508,0.08504,0.08505,76267.8,6486.397783
1789025940000,0.08505,0.08506,0.08503,0.08503,29450.6,2504.342488
1789026000000,0.08503,0.08507,0.08497,0.08506,60807.3,5168.807851
1789026060000,0.08506,0.08512,0.08506,0.08512,13132.5,1117.663157
1789026120000,0.08512,0.08512,0.08512,0.08512,1052.9,89.622848
1789026180000,0.08512,0.08512,0.08511,0.08511,2122.9,180.680019
1789026240000,0.08511,0.08518,0.08511,0.08518,15348.5,1307.134123
1789026300000,0.08518,0.08522,0.08518,0.08522,2420.7,206.266648
1789026360000,0.08522,0.08528,0.08522,0.08524,14115.8,1203.379459
1789026420000,0.08524,0.08524,0.08524,0.08524,0.0,0.0
1789026480000,0.08524,0.08527,0.08524,0.08527,2371.6,202.201527
1789026540000,0.08527,0.08527,0.08524,0.08524,176.0,15.00312
1789026600000,0.08524,0.08531,0.08524,0.08531,9632.0,821.527143
1789026660000,0.08531,0.08532,0.08531,0.08532,1489.4,127.068386
1789026720000,0.08532,0.08542,0.08532,0.08537,23349.5,1993.586719
1789026780000,0.08537,0.0854,0.08536,0.08536,5429.2,463.580975
1789026840000,0.08536,0.0854,0.08536,0.0854,3960.1,338.103463
1789026900000,0.0854,0.08542,0.0854,0.08541,13391.3,1143.75105
1789026960000,0.08541,0.08541,0.08534,0.08534,29015.2,2476.834491
1789027020000,0.08534,0.08536,0.08527,0.08536,218124.8,18611.158126
1789027080000,0.08536,0.08536,0.08535,0.08536,33720.4,2878.096691
1789027140000,0.08536,0.08538,0.08536,0.08538,6143.9,524.554182
1789027200000,0.08538,0.08541,0.08533,0.08541,7322.9,625.016764
1789027260000,0.08541,0.08546,0.08535,0.08535,10152.3,867.012577
1789027320000,0.08535,0.08542,0.08525,0.0853,521377.5,44494.060356
1789027380000,0.0853,0.0853,0.08527,0.08527,2946.9,251.36529
1789027440000,0.08527,0.0853,0.08527,0.0853,9820.8,837.509787
1789027500000,0.0853,0.08531,0.08527,0.08531,3836.1,327.23708
1789027560000,0.08531,0.08531,0.08527,0.08527,8617.8,734.944007
1789027620000,0.08527,0.0854,0.08526,0.0854,309799.3,26431.953121
1789027680000,0.0854,0.08546,0.0854,0.08546,16248.6,1387.945884
1789027740000,0.08546,0.08546,0.08542,0.08542,9247.1,789.981509
1789027800000,0.08542,0.08546,0.08539,0.08546,5359.5,457.842494
1789027860000,0.08546,0.08546,0.08541,0.08541,38269.0,3268.771898
1789027920000,0.08541,0.08545,0.0854,0.0854,5522.4,471.699429
1789027980000,0.0854,0.08542,0.08527,0.08531,434470.6,37085.952466
1789028040000,0.08531,0.08538,0.08527,0.08536,66335.3,5658.963304
1789028100000,0.08536,0.08536,0.08531,0.08531,2513.6,214.4731
1789028160000,0.08531,0.08533,0.08529,0.08533,17117.2,1460.242361
1789028220000,0.08533,0.08536,0.08533,0.08533,2443.1,208.478948
1789028280000,0.08533,0.08534,0.08526,0.08526,1956.9,166.880827
1789028340000,0.08526,0.08541,0.08526,0.08537,393774.9,33600.433605
1789028400000,0.08537,0.08543,0.08537,0.08542,56011.1,4782.972868
1789028460000,0.08542,0.08549,0.08541,0.08547,32430.5,2771.042457
1789028520000,0.08547,0.08547,0.08545,0.08545,20556.8,1756.655788
1789028580000,0.08545,0.08552,0.08545,0.08552,127646.5,10913.200151
1789028640000,0.08552,0.08552,0.08545,0.08547,288971.0,24700.759458
1789028700000,0.08547,0.08553,0.08533,0.08537,319727.7,27319.336621
1789028760000,0.08537,0.08541,0.08537,0.08541,8294.4,708.424704
1789028820000,0.08541,0.08541,0.08534,0.08537,81971.4,6997.026661
1789028880000,0.08537,0.08546,0.08537,0.08546,14057.5,1200.694309
