time,best_bid,best_ask,spread,rel_spread,mid_price,ob_imbalance,buy_volume,sell_volume,trade_count,large_trade_count,vwap,trade_imbalance
2026-09-12 08:51:00+00:00,77363.0,77363.1,0.10000000000582077,1.292606741924223e-06,77363.05,0.018583039517765312,0.010548,0.07436899999999999,22,3,77363.01242154103,-0.7515691793162734
2026-09-12 08:52:00+00:00,77363.0,77363.1,0.10000000000582077,1.292606741924223e-06,77363.05,0.0823564310261877,0.381,0.135591,66,18,77363.0737527367,0.4750547338223082
2026-09-12 08:53:00+00:00,77372.1,77372.2,0.09999999999126885,1.2924547138895437e-06,77372.15,0.11630528357407849,0.912329,0.031409,141,14,77367.77527216241,0.9334370344311662
2026-09-12 08:54:00+00:00,77339.7,77339.8,0.10000000000582077,1.2929961631091486e-06,77339.75,-0.12206147311528212,0.03012,3.08837,246,60,77355.33846204414,-0.9806829587396463
2026-09-12 08:55:00+00:00,77339.7,77339.8,0.10000000000582077,1.2929961631091486e-06,77339.75,-0.040446000214416904,0.026558000000000002,0.103536,18,3,77339.72041446953,-0.5917106092517718
2026-09-12 08:56:00+00:00,77348.9,77349.0,0.10000000000582077,1.2928423722082946e-06,77348.95,-0.05676553185949483,1.059886,0.616059,119,41,77349.89850197948,0.26482193628072526
2026-09-12 08:57:00+00:00,77335.0,77335.1,0.10000000000582077,1.2930747443212457e-06,77335.05,0.057939356378318874,1.016503,0.824455,165,53,77345.37422092192,0.10431959881757209
2026-09-12 08:58:00+00:00,77357.4,77357.5,0.10000000000582077,1.292700315300217e-06,77357.45,0.3244706326449296,1.720565,0.011283,140,25,77345.50091335959,0.9869699881282885
2026-09-12 08:59:00+00:00,77357.4,77357.5,0.10000000000582077,1.292700315300217e-06,77357.45,0.06826435839325846,0.010157,0.004281,12,0,77357.47034907882,0.4069815763956226
2026-09-12 09:00:00+00:00,77357.4,77357.5,0.10000000000582077,1.292700315300217e-06,77357.45,0.11112240729306379,0.0010869999999999999,0.003151,9,0,77357.42564889097,-0.487022180273714
2026-09-12 09:01:00+00:00,77347.4,77347.5,0.10000000000582077,1.292867444315498e-06,77347.45,0.1565708851909543,1.376359,2.045944,238,56,77346.90640329041,-0.19565333636443055
2026-09-12 09:02:00+00:00,77353.2,77353.3,0.10000000000582077,1.2927705042234264e-06,77353.25,0.3805566543991971,0.911629,0.547433,188,23,77349.97040297122,0.249609680740092
2026-09-12 09:03:00+00:00,77365.1,77365.2,0.09999999999126885,1.2925716552125713e-06,77365.15,0.3138546184031961,0.570994,0.049515,105,10,77358.66368884254,0.8404052157180638
2026-09-12 09:04:00+00:00,77365.0,77365.1,0.10000000000582077,1.292573326144309e-06,77365.05,0.23026413473939195,0.000745,0.290817,43,6,77365.10025552027,-0.9948895946659716
2026-09-12 09:05:00+00:00,77380.1,77380.2,0.09999999999126885,1.292321092570496e-06,77380.15,0.011117197131330062,1.921842,0.046192,156,45,77370.81120747914,0.9530577215637535
2026-09-12 09:06:00+00:00,77360.3,77360.4,0.09999999999126885,1.2926518557797223e-06,77360.35,-0.04762198638158566,0.004809,1.711488,210,31,77376.37141904928,-0.9943960748052347
2026-09-12 09:07:00+00:00,77348.7,77348.8,0.10000000000582077,1.2928457150997367e-06,77348.75,-0.21287539654341486,0.004291,0.525857,135,7,77357.97067252919,-0.9838120675735831
2026-09-12 09:08:00+00:00,77344.7,77344.8,0.10000000000582077,1.292912576559117e-06,77344.75,0.04950686645570437,0.124131,0.289264,55,9,77347.19243701544,-0.39945572636340554
2026-09-12 09:09:00+00:00,77344.7,77344.8,0.10000000000582077,1.292912576559117e-06,77344.75,-0.15088216989059922,0.149796,0.027292,20,2,77344.78458845321,0.6917690639681966
2026-09-12 09:10:00+00:00,77344.7,77344.8,0.10000000000582077,1.292912576559117e-06,77344.75,-0.18721770847827343,0.027909999999999997,0.02409,25,1,77344.75367307692,0.07346153846153841
2026-09-12 09:11:00+00:00,77364.9,77365.0,0.10000000000582077,1.292574996892272e-06,77364.95,0.0345153779411636,4.048307,0.443204,245,66,77354.28023484747,0.8026481511455722
2026-09-12 09:12:00+00:00,77365.5,77365.6,0.10000000000582077,1.2925649724692807e-06,77365.55,-0.07128682627694921,3.483683,0.270576,179,68,77365.23542866914,0.8558565085680023
2026-09-12 09:13:00+00:00,77348.9,77349.0,0.10000000000582077,1.2928423722082946e-06,77348.95,-0.05119112065640666,0.321302,1.830077,186,37,77354.09561741562,-0.7013059995472671
