time,best_bid,best_ask,spread,rel_spread,mid_price,ob_imbalance,buy_volume,sell_volume,trade_count,large_trade_count,vwap,trade_imbalance
2026-09-12 02:57:00+00:00,4350.8,4350.9,0.0999999999994543,2.298401461770787e-05,4350.85,-0.13710861856858408,0.0698,0.10184,26,0,4350.8406665113025,-0.18666977394546724
2026-09-12 02:58:00+00:00,4350.8,4350.9,0.0999999999994543,2.298401461770787e-05,4350.85,-0.12925597148551538,0.11083,0.10254,31,0,4350.851942634859,0.03885269719266997
2026-09-12 02:59:00+00:00,4350.8,4350.9,0.0999999999994543,2.298401461770787e-05,4350.85,-0.15921985002367103,0.09835,0.10101,31,0,4350.849332865168,-0.01334269662921346
2026-09-12 03:00:00+00:00,4350.8,4350.9,0.0999999999994543,2.298401461770787e-05,4350.85,-0.14896258526452308,0.11199,0.12035,36,0,4350.848200912456,-0.03598175088232759
2026-09-12 03:01:00+00:00,4350.8,4350.9,0.0999999999994543,2.298401461770787e-05,4350.85,-0.15474344863345352,0.10356,0.10358,31,0,4350.849995172347,-9.655305590424893e-05
2026-09-12 03:02:00+00:00,4350.8,4350.9,0.0999999999994543,2.298401461770787e-05,4350.85,-0.14037711736735065,0.14843,0.12972,34,0,4350.853363293188,0.06726586374258495
2026-09-12 03:03:00+00:00,4350.8,4350.9,0.0999999999994543,2.298401461770787e-05,4350.85,-0.07217899672552634,0.10251,0.10236,31,0,4350.850036608581,0.000732171621027956
2026-09-12 03:04:00+00:00,4350.4,4350.5,0.1000000000003638,2.2986127871912975e-05,4350.45,-0.04826826709918691,0.27127999999999997,0.14066,39,1,4350.551738117201,0.3170850123804437
2026-09-12 03:05:00+00:00,4350.4,4350.5,0.1000000000003638,2.2986127871912975e-05,4350.45,-0.06926484773304785,0.21258,0.19730999999999999,33,2,4350.451862694869,0.03725389738710387
2026-09-12 08:26:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.04089461096663065,0.06625,0,7,0,4351.5,1.0
2026-09-12 08:27:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.041518958245519766,0.24922,0.23819,41,0,4351.451131490941,0.02262981883834961
2026-09-12 08:28:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.053320514793515225,0.47227,0.54702,48,2,4351.446333231956,-0.0733353608884615
2026-09-12 08:29:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.05785715233334268,0.31824,0.27451000000000003,45,0,4351.590380430198,0.07377477857444113
2026-09-12 08:30:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.05620895110866544,0.34158,0.34755,41,2,4351.649566845153,-0.008663096948326196
2026-09-12 08:31:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.045713042858985094,0.24421,0.23189,38,0,4351.651293845831,0.025876916614156684
2026-09-12 08:32:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.06527897132308479,0.22392,0.20435,33,0,4351.652284773624,0.045695472482312566
2026-09-12 08:33:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.04134515100565277,0.23095000000000002,0.20609,33,0,4351.65284413326,0.056882665202269866
2026-09-12 08:34:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.04447448274683906,0.18569,0.43636,33,2,4351.6298512981275,-0.40297403745679616
2026-09-12 08:35:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.049450633674122633,0.19091,0.18992,31,0,4351.650129979256,0.002599585116718722
2026-09-12 08:36:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,0.022642582396312488,0.22775,0.24608000000000002,37,0,4351.648065761982,-0.03868476035709012
2026-09-12 08:37:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.04424773785354838,0.36132000000000003,0.22966,39,1,4351.661139124843,0.22278249686960644
2026-09-12 08:38:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,0.018626237317384785,0.20746,0.33266,36,0,4351.638409982967,-0.23180034066503738
2026-09-12 08:39:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.05545448935491033,0.26609,0.22005,40,0,4351.654735261447,0.09470522894639403
2026-09-12 08:40:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.06496429588998456,0.22461,0.28942,36,0,4351.643695893236,-0.12608213528393286
2026-09-12 08:41:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.005828588654847926,0.24019000000000001,0.24505,39,0,4351.649499216883,-0.010015662352650185
2026-09-12 08:42:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,0.010354443548921163,0.23306000000000002,0.24058000000000002,38,0,4351.649206148129,-0.015877037412380706
2026-09-12 08:43:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,0.012420485178836812,0.15351,0.07628,18,0,4351.66680447365,0.33608947299708436
2026-09-12 08:44:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.0011994177107108853,0.23936000000000002,0.20637,36,0,4351.6537006708095,0.07401341619365988
2026-09-12 08:45:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,0.009127243804564755,0.24354,0.22618000000000002,38,0,4351.651847909393,0.03695818785659539
2026-09-12 08:46:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,0.003078199939961393,0.22349,0.23111,38,0,4351.649161900572,-0.01676198856137267
2026-09-12 08:47:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.07504968122435088,0.25546,0.2136,46,0,4351.654462115721,0.08924231441606618
2026-09-12 08:48:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.06812576162890695,0.16883,0.13281,23,0,4351.655970693541,0.1194138708394112
2026-09-12 08:49:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.07417814329908173,0.34545,0.32925,52,0,4351.651200533571,0.02401067140951533
2026-09-12 08:50:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.07462589164566866,0.28169,0.34409,50,0,4351.645014222251,-0.09971555498737578
2026-09-12 08:51:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.08520123213470665,0.29924,0.25235,47,0,4351.654250439638,0.08500879276274041
2026-09-12 08:52:00+00:00,4351.6,4351.7,0.0999999999994543,2.2979789275206947e-05,4351.65,-0.07423491486221903,1.37379,0.49795,56,6,4351.673396411895,0.46792823789628907
2026-09-12 08:53:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.03236989974176357,0.28112,0.46998,54,0,4351.534922114232,-0.2514445479962722
2026-09-12 08:54:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.019101807908022253,0.25814000000000004,2.27701,48,4,4351.410182434964,-0.7963513007119895
2026-09-12 08:55:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.028335479494303824,0.24811,0.24041,40,0,4351.450788094653,0.01576189306476702
2026-09-12 08:56:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.00856758537365764,0.29288000000000003,0.22498,41,1,4351.456555825899,0.1311165179778319
2026-09-12 08:57:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.022077836250193744,0.25178,0.24811,48,0,4351.450367080758,0.007341615155334187
2026-09-12 08:58:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.016163468813297208,0.27744,0.25226,45,0,4351.452376817066,0.04753634132527852
2026-09-12 08:59:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.01656385645509265,0.27058,0.26977,46,0,4351.45007495142,0.0014990284075136067
2026-09-12 09:00:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.03240100875381083,0.17127,0.25192000000000003,39,0,4351.440471183157,-0.1905763368699639
2026-09-12 09:01:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.0346929807804148,0.23459,0.22833,43,0,4351.450676142746,0.013522854920936637
2026-09-12 09:02:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.042318011468134985,0.25146,0.23306000000000002,43,0,4351.4518987864285,0.03797572855609675
2026-09-12 09:03:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.02507501111479493,0.24796,0.27064,46,0,4351.447813343617,-0.04373312765136903
2026-09-12 09:04:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.024891858544878017,0.19943,0.21732,40,0,4351.4478536292745,-0.04292741451709662
2026-09-12 09:05:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.019219418341298197,0.18092,0.24028,39,0,4351.442953466286,-0.14093067426400757
2026-09-12 09:06:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.05663265884974755,0.2021,0.21715,39,0,4351.448205128205,-0.035897435897435916
2026-09-12 09:07:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.01654503957374236,0.19013,0.217,38,0,4351.44670007123,-0.06599857539360894
2026-09-12 09:08:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.009741181934838479,0.19291,0.19871,35,0,4351.449259486237,-0.014810275266840305
2026-09-12 09:09:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,0.011972216826013165,0.28133,0.23001000000000002,43,1,4351.4550181875065,0.10036375014667345
2026-09-12 09:10:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,0.013970618048590169,0.20771,0.20124,40,0,4351.450791050251,0.01582100501283776
2026-09-12 09:11:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,0.03221005331052929,0.25576,0.24846000000000001,48,0,4351.450723890365,0.014477807306334483
2026-09-12 09:12:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,0.023543694562309,0.25285,0.29554,46,0,4351.4461076970765,-0.07784605846204344
2026-09-12 09:13:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.007684083195599752,0.23568,0.26976,44,0,4351.446628679962,-0.06742640075973409
2026-09-12 09:14:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.0009755436343567285,0.20013,0.14761,35,0,4351.457551619025,0.1510323805141773
2026-09-12 09:15:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,0.009419856596463461,0.06662,0.0822,17,0,4351.444765488509,-0.1046902298078215
2026-09-12 09:16:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,0.00951355866538423,0.00712,0.02129,6,0,4351.425061598028,-0.4987680394227385
2026-09-12 09:17:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.04156069151092927,0.04655,0.09114,12,1,4351.433807829181,-0.3238434163701067
2026-09-12 09:18:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.04026963369437703,0.010679999999999999,0.01516,7,0,4351.44133126935,-0.17337461300309603
2026-09-12 09:19:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.03699516564265126,0.010679999999999999,0.0107,6,0,4351.449953227315,-0.0009354536950421386
2026-09-12 09:20:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.04831764176437473,0.10975,0.0276,11,1,4351.4799053512925,0.5981070258463779
2026-09-12 09:21:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.033154969110466996,0.08207,0.054,17,0,4351.460314543985,0.20629087969427504
2026-09-12 09:22:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.039254285524295454,0.02564,0.0182,9,0,4351.45848540146,0.16970802919708025
2026-09-12 09:23:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.04205979287094684,0.037849999999999995,0.03281,11,0,4351.453566374186,0.07132748372487965
2026-09-12 09:24:00+00:00,4351.4,4351.5,0.1000000000003638,2.2980845465388272e-05,4351.45,-0.03765482642307534,0.03334,0.04494,14,0,4351.4425907000505,-0.1481859989780276
